genre,movie_title
Action,"The Marine"
Action,"Formula 51"
Action,"The Golden Child"
Action,"The Masked Saint"
Action,"Subconscious"
Action,"Xi you ji zhi: Sun Wukong san da Baigu Jing"
Action,"The Man"
Action,"Proof of Life"
Action,"Moonraker"
Action,"Lifeforce"
Action,"Waterworld"
Action,"Del 1 - Mn som hatar kvinnor            "
Action,"Shinjuku Incident"
Action,"xXx: State of the Union"
Action,"Steamboy"
Action,'War
Action,"Independence Daysaster"
Action,"Battlefield Earth"
Action,"Unnatural"
Action,"District B13"
Action,"The Promise"
Action,"The Grandmaster"
Action,"Conquest of the Planet of the Apes"
Action,"Shanghai Noon"
Action,"Mad Max"
Action,"The Legend of the Lone Ranger"
Action,"Speed Racer"
Action,"Big Trouble in Little China"
Action,"Bon Cop Bad Cop"
Action,"Double Impact"
Action,"American Ninja 2: The Confrontation"
Action,"Invasion U.S.A."
Action,"Easy Money"
Action,"In the Name of the King: The Last Job"
Action,"Apocalypto"
Action,"Open Road"
Action,"The Darkest Hour"
Action,"Death Calls"
Action,"Pound of Flesh"
Action,"Valley of the Wolves: Iraq"
Action,"Unsullied"
Action,"Dum Maaro Dum"
Action,"Mr. Nice Guy"
Action,"The Legend of Drunken Master"
Action,"Never Say Never Again"
Action,"Crocodile Dundee II"
Action,"5 Days of War"
Action,"Waterloo"
Action,"Ninja Assassin"
Action,"Shaolin Soccer"
Action,"Godzilla Resurgence"
Action,"Godzilla Resurgence"
Action,"Royal Kill"
Action,"Getaway"
Action,"Ghost Dog: The Way of the Samurai"
Action,"Elite Squad"
Action,"Rush Hour 2"
Action,"Johnny English Reborn"
Action,"Zombie Hunter"
Action,"Firestorm"
Action,"Crowsnest"
Action,"Krrish"
Action,"Ip Man 3"
Action,"Hum To Mohabbat Karega"
Action,"Obitaemyy ostrov"
Action,"Saints and Soldiers"
Action,"Stone Cold"
Action,"Daredevil            "
Action,"Dredd"
Action,"Dredd"
Action,"The Corruptor"
Action,"'The Good"
Action,"Salvation Boulevard"
Action,"Abduction"
Action,"Jack Brooks: Monster Slayer"
Action,"Baahubali: The Beginning"
Action,"The Toxic Avenger"
Action,"Kung Fu Hustle"
Action,"The Matrix Reloaded"
Action,"Sands of Iwo Jima"
Action,"Split Second"
Action,"From Paris with Love"
Action,"Hot Fuzz"
Action,"The Saint"
Action,"Echo Dr."
Action,"Ink"
Action,"Shanghai Knights"
Action,"The Streets of San Francisco            "
Action,"Black November"
Action,"Rumble in the Bronx"
Action,"Exiled"
Action,"Doomsday"
Action,"Risen"
Action,"Only the Strong"
Action,"Pokmon 3: The Movie"
Action,"Dungeons & Dragons: Wrath of the Dragon God"
Action,"Man on a Ledge"
Action,"Kung Pow: Enter the Fist"
Action,"The Way of the Gun"
Action,"Seven Samurai"
Action,"Digimon: The Movie"
Action,"Wasabi"
Action,"Def-Con 4"
Action,"Kung Fu Killer"
Action,"The World's End"
Action,"No Escape"
Action,"Hanna"
Action,"Reign of Assassins"
Action,"Alpha and Omega 4: The Legend of the Saw Toothed Cave"
Action,"My Lucky Star"
Action,"Tidal Wave"
Action,"Z Storm"
Action,"Journey to Saturn"
Action,"Daybreakers"
Action,"Drive Hard"
Action,"Space Battleship Yamato"
Action,"Out of Inferno"
Action,"Airlift"
Action,"El Mariachi"
Action,"Act of Valor"
Action,"Queen Crab"
Action,"Ong-bak 2"
Action,"Heroes of Dirt"
Action,"'Crouching Tiger"
Action,"The Toxic Avenger Part II"
Action,"Silmido"
Action,"Gangster's Paradise: Jerusalema"
Action,"Sur le seuil"
Action,"The Border            "
Action,"Dragon Blade"
Action,"Godzilla 2000"
Action,"Six-String Samurai"
Action,"The Legend of Suriyothai"
Action,"Akira"
Action,"Silver Medallist"
Action,"Red Planet"
Action,"Born to Fly: Elizabeth Streb vs. Gravity"
Action,"Yu-Gi-Oh! Duel Monsters            "
Action,"All Is Lost"
Action,"Queen of the Mountains"
Adventure,"Poseidon"
Adventure,"Avengers: Age of Ultron"
Adventure,"X-Men: Days of Future Past"
Adventure,"The Avengers"
Adventure,"The Avengers"
Adventure,"The Hunger Games: Mockingjay - Part 2"
Adventure,"The Hunger Games: Mockingjay - Part 1"
Adventure,"Inception"
Adventure,"Alice Through the Looking Glass"
Adventure,"Alice in Wonderland"
Adventure,"Alice in Wonderland"
Adventure,"Oz the Great and Powerful"
Adventure,"Oz the Great and Powerful"
Adventure,"Snow White and the Huntsman"
Adventure,"Captain America: Civil War"
Adventure,"Hook"
Adventure,"The Twilight Saga: New Moon"
Adventure,"Shark Tale"
Adventure,"Into the Woods"
Adventure,"Cold Mountain"
Adventure,"Thor"
Adventure,"Thor: The Dark World"
Adventure,"Batman Begins"
Adventure,"The Twilight Saga: Breaking Dawn - Part 2"
Adventure,"The Twilight Saga: Breaking Dawn - Part 2"
Adventure,"Harry Potter and the Half-Blood Prince"
Adventure,"The Expendables 2"
Adventure,"Charlie and the Chocolate Factory"
Adventure,"The Revenant"
Adventure,"Night at the Museum"
Adventure,"Pirates of the Caribbean: On Stranger Tides"
Adventure,"Night at the Museum: Battle of the Smithsonian"
Adventure,"Night at the Museum: Secret of the Tomb"
Adventure,"Harry Potter and the Goblet of Fire"
Adventure,"Reign of Fire"
Adventure,"Aladdin"
Adventure,"The Expendables 3"
Adventure,"The Twilight Saga: Eclipse"
Adventure,"X-Men: First Class"
Adventure,"The Hunger Games"
Adventure,"X-Men: Apocalypse"
Adventure,"The Hunger Games: Catching Fire"
Adventure,"Iron Man 2"
Adventure,"Pirates of the Caribbean: Dead Man's Chest"
Adventure,"Pirates of the Caribbean: At World's End"
Adventure,"Pirates of the Caribbean: The Curse of the Black Pearl"
Adventure,"Jupiter Ascending"
Adventure,"Austin Powers: The Spy Who Shagged Me"
Adventure,"The Huntsman: Winter's War"
Adventure,"The Expendables"
Adventure,"Spider-Man 3"
Adventure,"Spider-Man 3"
Adventure,"Quigley Down Under"
Adventure,"The Lone Ranger"
Adventure,"Your Highness"
Adventure,"Get Smart"
Adventure,"The Book of Eli"
Adventure,"Star Wars: Episode III - Revenge of the Sith"
Adventure,"The Mexican"
Adventure,"Timeline"
Adventure,"Spider-Man 2"
Adventure,"Rango"
Adventure,"The Croods"
Adventure,"Fear and Loathing in Las Vegas"
Adventure,"Star Wars: Episode II - Attack of the Clones"
Adventure,"A Perfect Getaway"
Adventure,"Spider-Man"
Adventure,"Vacation"
Adventure,"X-Men Origins: Wolverine"
Adventure,"Mad Max: Fury Road"
Adventure,"The Fifth Element"
Adventure,"Star Trek"
Adventure,"Iron Man"
Adventure,"Terminator Genisys"
Adventure,"Robin Hood: Prince of Thieves"
Adventure,"Alvin and the Chipmunks: The Road Chip"
Adventure,"The Jackal"
Adventure,"Star Wars: Episode I - The Phantom Menace"
Adventure,"Hidalgo"
Adventure,"Almost Famous"
Adventure,"Inglourious Basterds"
Adventure,"Captain America: The Winter Soldier"
Adventure,"Kung Fu Panda 3"
Adventure,"Hugo"
Adventure,"Harry Potter and the Chamber of Secrets"
Adventure,"Flushed Away"
Adventure,"The Island"
Adventure,"The Island"
Adventure,"Mission: Impossible III"
Adventure,"Gentlemen Broncos"
Adventure,"The Ant Bully"
Adventure,"On the Road"
Adventure,"3:10 to Yuma"
Adventure,"Harry Potter and the Order of the Phoenix"
Adventure,"Harry Potter and the Prisoner of Azkaban"
Adventure,"Blood Diamond"
Adventure,"Lara Croft Tomb Raider: The Cradle of Life"
Adventure,"The Jungle Book"
Adventure,"The Jungle Book"
Adventure,"Guardians of the Galaxy"
Adventure,"World War Z"
Adventure,"Noah"
Adventure,"Zathura: A Space Adventure"
Adventure,"G.I. Joe: Retaliation"
Adventure,"Beowulf"
Adventure,"Interstellar"
Adventure,"Star Trek: Nemesis"
Adventure,"Iron Man 3"
Adventure,"The Little Prince"
Adventure,"Superman Returns"
Adventure,"Khumba"
Adventure,"The Beach"
Adventure,"The Man in the Iron Mask"
Adventure,"The Amazing Spider-Man 2"
Adventure,"The Amazing Spider-Man"
Adventure,"In the Heart of the Sea"
Adventure,"The Bounty"
Adventure,"Bridge to Terabithia"
Adventure,"The Adventures of Rocky & Bullwinkle"
Adventure,"Zombieland"
Adventure,"Moonrise Kingdom"
Adventure,"Journey 2: The Mysterious Island"
Adventure,"The Astronaut Farmer"
Adventure,"The Three Musketeers"
Adventure,"Terminator Salvation"
Adventure,"The Brothers Grimm"
Adventure,"Galaxy Quest"
Adventure,"Treasure Planet"
Adventure,"Pocahontas"
Adventure,"G.I. Joe: The Rise of Cobra"
Adventure,"Battleship"
Adventure,"Destiny"
Adventure,"In the Name of the King: A Dungeon Siege Tale"
Adventure,"Exodus: Gods and Kings"
Adventure,"Exodus: Gods and Kings"
Adventure,"Twister"
Adventure,"Armageddon"
Adventure,"True Grit"
Adventure,"Antz"
Adventure,"TRON: Legacy"
Adventure,"TRON: Legacy"
Adventure,"Ice Age: Continental Drift"
Adventure,"Daylight"
Adventure,"Into the Blue"
Adventure,"Fantastic Mr. Fox"
Adventure,"Alexander"
Adventure,"Batman v Superman: Dawn of Justice"
Adventure,"Eight Below"
Adventure,"Ronin"
Adventure,"Rescue Dawn"
Adventure,"Howl's Moving Castle"
Adventure,"A Bug's Life"
Adventure,"The Golden Compass"
Adventure,"Prometheus"
Adventure,"Sherlock Holmes"
Adventure,"The Wolverine"
Adventure,"The Beastmaster"
Adventure,"Air Force One"
Adventure,"The Road"
Adventure,"Everybody's Fine"
Adventure,"How to Train Your Dragon 2"
Adventure,"The Lord of the Rings: The Two Towers"
Adventure,"Now You See Me 2"
Adventure,"The Walk"
Adventure,"Spy Kids 3-D: Game Over"
Adventure,"Over the Hedge"
Adventure,"The Chronicles of Narnia: Prince Caspian"
Adventure,"Planet 51"
Adventure,"Insurgent"
Adventure,"Sherlock Holmes: A Game of Shadows"
Adventure,"The Lord of the Rings: The Fellowship of the Ring"
Adventure,"Divergent"
Adventure,"The Lego Movie"
Adventure,"Oblivion"
Adventure,"Jumper"
Adventure,"Mission: Impossible - Rogue Nation"
Adventure,"Mission: Impossible - Ghost Protocol"
Adventure,"X-Men: The Last Stand"
Adventure,"Star Trek Into Darkness"
Adventure,"Pan"
Adventure,"X-Men"
Adventure,"Pan"
Adventure,"Pan"
Adventure,"Toy Story 2"
Adventure,"The Legend of Tarzan"
Adventure,"The Legend of Tarzan"
Adventure,"Kung Fu Panda 2"
Adventure,"Speed"
Adventure,"47 Ronin"
Adventure,"X-Men 2"
Adventure,"Bill & Ted's Excellent Adventure"
Adventure,"Rise of the Guardians"
Adventure,"The Day After Tomorrow"
Adventure,"Cirque du Freak: The Vampire's Assistant"
Adventure,"Man of Steel"
Adventure,"How to Train Your Dragon"
Adventure,"Cheaper by the Dozen 2"
Adventure,"Bill & Ted's Bogus Journey"
Adventure,"The SpongeBob SquarePants Movie"
Adventure,"The Princess Bride"
Adventure,"Bolt"
Adventure,"The 5th Wave"
Adventure,"Penguins of Madagascar"
Adventure,"Gods of Egypt"
Adventure,"Blade: Trinity"
Adventure,"Captain America: The First Avenger"
Adventure,"Kingdom of Heaven"
Adventure,"The Book of Life"
Adventure,"Pacific Rim"
Adventure,"Toy Story 3"
Adventure,"Toy Story"
Adventure,"Bubble Boy"
Adventure,"The Nut Job"
Adventure,"A Knight's Tale"
Adventure,"Into the Wild"
Adventure,"Spy Kids 2: Island of Lost Dreams"
Adventure,"Deadpool"
Adventure,"Nim's Island"
Adventure,"Clash of the Titans"
Adventure,"Clash of the Titans"
Adventure,"Troy"
Adventure,"Journey to the Center of the Earth"
Adventure,"Home"
Adventure,"Home"
Adventure,"Home"
Adventure,"Space Cowboys"
Adventure,"Green Lantern"
Adventure,"The Man with the Golden Gun"
Adventure,"Turbo"
Adventure,"Caravans"
Adventure,"Apollo 13"
Adventure,"The Chronicles of Riddick"
Adventure,"The Count of Monte Cristo"
Adventure,"Seventh Son"
Adventure,"Beavis and Butt-Head Do America"
Adventure,"The Rundown"
Adventure,"The Last Witch Hunter"
Adventure,"Firefox"
Adventure,"Independence Day"
Adventure,"San Andreas"
Adventure,"Dogma"
Adventure,"The Grey"
Adventure,"TMNT"
Adventure,"Star Trek II: The Wrath of Khan"
Adventure,"The Iron Giant"
Adventure,"The Polar Express"
Adventure,"White Squall"
Adventure,"Hercules"
Adventure,"Hercules"
Adventure,"Star Trek VI: The Undiscovered Country"
Adventure,"Wrath of the Titans"
Adventure,"Prince of Persia: The Sands of Time"
Adventure,"Big Fish"
Adventure,"Rob Roy"
Adventure,"Resident Evil: Afterlife"
Adventure,"Stardust"
Adventure,"Star Trek: The Motion Picture"
Adventure,"The Rock"
Adventure,"Babylon A.D."
Adventure,"The Mummy Returns"
Adventure,"Hudson Hawk"
Adventure,"Escape from L.A."
Adventure,"Titan A.E."
Adventure,"Cast Away"
Adventure,"Sausage Party"
Adventure,"The Life Aquatic with Steve Zissou"
Adventure,"The Man from U.N.C.L.E."
Adventure,"The Legend of Hell's Gate: An American Conspiracy"
Adventure,"Zambezia"
Adventure,"Rambo: First Blood Part II"
Adventure,"Alex Rider: Operation Stormbreaker"
Adventure,"I Am Number Four"
Adventure,"Extremely Loud & Incredibly Close"
Adventure,"Maleficent"
Adventure,"City of Ember"
Adventure,"Star Trek IV: The Voyage Home"
Adventure,"Charlie's Angels"
Adventure,"Fantastic 4: Rise of the Silver Surfer"
Adventure,"Centurion"
Adventure,"Atlantis: The Lost Empire"
Adventure,"Cliffhanger"
Adventure,"First Blood"
Adventure,"First Blood"
Adventure,"The Grand Budapest Hotel"
Adventure,"Final Fantasy: The Spirits Within"
Adventure,'Monsters
Adventure,"Space Jam"
Adventure,"Indiana Jones and the Kingdom of the Crystal Skull"
Adventure,"The Adventures of Sharkboy and Lavagirl 3-D"
Adventure,"The Bucket List"
Adventure,"Monsters University"
Adventure,"The Martian"
Adventure,"The Edge"
Adventure,"Men in Black II"
Adventure,"xXx"
Adventure,"Star Trek III: The Search for Spock"
Adventure,"Krull"
Adventure,"Star Trek V: The Final Frontier"
Adventure,"The Last Legion"
Adventure,"The Scorpion King"
Adventure,"Rambo III"
Adventure,"Epic"
Adventure,"S.W.A.T."
Adventure,"Dawn of the Planet of the Apes"
Adventure,"Return to the Blue Lagoon"
Adventure,"The Magic Sword: Quest for Camelot"
Adventure,"Die Hard with a Vengeance"
Adventure,"Spirit: Stallion of the Cimarron"
Adventure,"Heaven's Gate"
Adventure,"After Earth"
Adventure,"The Hitchhiker's Guide to the Galaxy"
Adventure,"Percy Jackson & the Olympians: The Lightning Thief"
Adventure,"Race to Witch Mountain"
Adventure,"Live Free or Die Hard"
Adventure,"Fool's Gold"
Adventure,"National Treasure"
Adventure,"Star Wars: Episode VI - Return of the Jedi"
Adventure,"ParaNorman"
Adventure,"Doom"
Adventure,"Star Wars: Episode IV - A New Hope"
Adventure,"The Tale of Despereaux"
Adventure,"Ben-Hur"
Adventure,"Ben-Hur"
Adventure,"The Sorcerer's Apprentice"
Adventure,"Ben-Hur"
Adventure,"The Fugitive"
Adventure,"Harry Potter and the Sorcerer's Stone"
Adventure,"Sahara"
Adventure,"Gerry"
Adventure,"Men in Black"
Adventure,"Bad Company"
Adventure,"Beyond Borders"
Adventure,"Superman"
Adventure,"Raiders of the Lost Ark"
Adventure,"Indiana Jones and the Last Crusade"
Adventure,"Sky Captain and the World of Tomorrow"
Adventure,"Mission: Impossible"
Adventure,"War of the Worlds"
Adventure,"Kung Fu Panda"
Adventure,"Six Days Seven Nights"
Adventure,"Edge of Tomorrow"
Adventure,"Star Wars: Episode V - The Empire Strikes Back"
Adventure,"Flyboys"
Adventure,"Men in Black 3"
Adventure,"Allegiant"
Adventure,"The Mask of Zorro"
Adventure,"The Brave Little Toaster"
Adventure,"Year One"
Adventure,"Seven Years in Tibet"
Adventure,"Lost in Space"
Adventure,"The Bourne Legacy"
Adventure,"The River Wild"
Adventure,"Lara Croft: Tomb Raider"
Adventure,"Rio"
Adventure,"127 Hours"
Adventure,"Mission: Impossible II"
Adventure,"Indiana Jones and the Temple of Doom"
Adventure,"The Imaginarium of Doctor Parnassus"
Adventure,"Spectre"
Adventure,"Captain Alatriste: The Spanish Musketeer"
Adventure,"Sunshine"
Adventure,"Mirror Mirror"
Adventure,"Sinbad: Legend of the Seven Seas"
Adventure,"Suicide Squad"
Adventure,"Curious George"
Adventure,"The Other Side of Heaven"
Adventure,"Percy Jackson: Sea of Monsters"
Adventure,"Reindeer Games"
Adventure,"Hoot"
Adventure,"Mighty Joe Young"
Adventure,"Land of the Lost"
Adventure,"The Hobbit: The Battle of the Five Armies"
Adventure,"The Hobbit: The Desolation of Smaug"
Adventure,"The Hobbit: An Unexpected Journey"
Adventure,"The Mummy: Tomb of the Dragon Emperor"
Adventure,"Casino Royale"
Adventure,"Casino Royale"
Adventure,"Small Soldiers"
Adventure,"My Name Is Khan"
Adventure,"Jurassic World"
Adventure,"Teenage Mutant Ninja Turtles: Out of the Shadows"
Adventure,"Home Alone 2: Lost in New York"
Adventure,"Scooby-Doo 2: Monsters Unleashed"
Adventure,"Seeking a Friend for the End of the World"
Adventure,"Super Mario Bros."
Adventure,"The Forbidden Kingdom"
Adventure,"King Kong"
Adventure,"King Kong"
Adventure,"King Kong"
Adventure,"Legends of Oz: Dorothy's Return"
Adventure,"Happily N'Ever After"
Adventure,"Bee Movie"
Adventure,"Deep Rising"
Adventure,"The Lion King"
Adventure,"The Lord of the Rings: The Return of the King"
Adventure,"Star Trek: Generations"
Adventure,"Scooby-Doo"
Adventure,"The Right Stuff"
Adventure,"Star Trek: First Contact"
Adventure,"The Pirates! Band of Misfits"
Adventure,"Hero"
Adventure,"Hero"
Adventure,"A.I. Artificial Intelligence"
Adventure,"Star Trek: Insurrection"
Adventure,"Fled"
Adventure,"Spartacus: War of the Damned            "
Adventure,"Muppets Most Wanted"
Adventure,"Open Season"
Adventure,"Preacher            "
Adventure,"Anastasia"
Adventure,"The Incredible Hulk"
Adventure,"Mr. Peabody & Sherman"
Adventure,"Ant-Man"
Adventure,"Wyatt Earp"
Adventure,"The Muppet Movie"
Adventure,"Midnight Special"
Adventure,"Finding Nemo"
Adventure,"Looney Tunes: Back in Action"
Adventure,"Warcraft"
Adventure,"Goosebumps"
Adventure,"Goosebumps"
Adventure,"Street Fighter"
Adventure,"Ice Age"
Adventure,"Inkheart"
Adventure,"Inspector Gadget"
Adventure,"The SpongeBob Movie: Sponge Out of Water"
Adventure,"The Secret Life of Walter Mitty"
Adventure,"Revolution            "
Adventure,"Puss in Boots"
Adventure,"Tomorrowland"
Adventure,"Zoom"
Adventure,"Brave"
